9118	7569	101	3.696749696853325e-201
9118	7569	103	3.6239091234717453e-205
9118	7569	105	3.552503797149245e-209
9118	7569	107	3.482505437848681e-213
9118	7569	109	3.4138863227613696e-217
9118	7569	111	3.3466192753274747e-221
9118	7569	113	3.2806776544727565e-225
9118	7569	115	3.2160353440573833e-229
9118	7569	117	3.1526667425326533e-233
9118	7569	119	3.090546752801516e-237
9118	7569	121	3.02965077227888e-241
9118	7569	123	2.9699546831477764e-245
9118	7569	125	2.9114348428075087e-249
9118	7569	127	2.854068074510018e-253
9118	7569	129	2.797831658180558e-257
9118	7569	131	2.7427033214198077e-261
9118	7569	133	2.688661230682874e-265
9118	7569	135	2.6356839826317707e-269
9118	7569	137	2.5837505956588278e-273
9118	7569	139	2.5328405015769355e-277
9118	7569	141	2.482933537473525e-281
9118	7569	143	2.434009937725063e-285
9118	7569	145	2.3860503261688834e-289
9118	7569	147	2.339035708429274e-293
9118	7569	149	2.2929474643947613e-297
9118	7569	151	2.2477673408436302e-301
9118	7569	153	2.2034774442147436e-305
9118	7569	155	2.16006023352061e-309
9118	7569	157	2.1174985117e-313
9118	7569	159	2.0757625e-317
9118	7569	161	1.996e-321
9118	7569	163	0.0
9118	7569	165	0.0
9118	7569	167	0.0
9118	7569	169	0.0
9118	7569	171	0.0
9118	7569	173	0.0
9118	7569	175	0.0
9118	7569	177	0.0
9118	7569	179	0.0
9118	7569	181	0.0
9118	7569	183	0.0
9118	7569	185	0.0
9118	7569	187	0.0
9118	7569	189	0.0
9118	7569	191	0.0
9118	7569	193	0.0
9118	7569	195	0.0
9118	7569	197	0.0
9118	7569	199	0.0
9118	7569	201	0.0
9118	7569	203	0.0
9118	7569	205	0.0
9118	7569	207	0.0
9118	7569	209	0.0
9118	7569	211	0.0
9118	7569	213	0.0
9118	7569	215	0.0
9118	7569	217	0.0
9118	7569	219	0.0
9118	7569	221	0.0
9118	7569	223	0.0
9118	7569	225	0.0
9118	7569	227	0.0
9118	7569	229	0.0
9118	7569	231	0.0
9118	7569	233	0.0
9118	7569	235	0.0
9118	7569	237	0.0
9118	7569	239	0.0
9118	7569	241	0.0
9118	7569	243	0.0
9118	7569	245	0.0
9118	7569	247	0.0
9118	7569	249	0.0
9118	7569	251	0.0
9118	7569	253	0.0
9118	7569	255	0.0
9118	7569	257	0.0
9118	7569	259	0.0
9118	7569	261	0.0
9118	7569	263	0.0
9118	7569	265	0.0
9118	7569	267	0.0
9118	7569	269	0.0
9118	7569	271	0.0
9118	7569	273	0.0
9118	7569	275	0.0
9118	7569	277	0.0
9118	7569	279	0.0
9118	7569	281	0.0
9118	7569	283	0.0
9118	7569	285	0.0
9118	7569	287	0.0
9118	7569	289	0.0
9118	7569	291	0.0
9118	7569	293	0.0
9118	7569	295	0.0
9118	7569	297	0.0
9118	7569	299	0.0
9118	7569	301	0.0
9118	7569	303	0.0
9118	7569	305	0.0
9118	7569	307	0.0
9118	7569	309	0.0
9118	7569	311	0.0
9118	7569	313	0.0
9118	7569	315	0.0
9118	7569	317	0.0
9118	7569	319	0.0
9118	7569	321	0.0
9118	7569	323	0.0
9118	7569	325	0.0
9118	7569	327	0.0
9118	7569	329	0.0
9118	7569	331	0.0
9118	7569	333	0.0
9118	7569	335	0.0
9118	7569	337	0.0
9118	7569	339	0.0
9118	7569	341	0.0
9118	7569	343	0.0
9118	7569	345	0.0
9118	7569	347	0.0
9118	7569	349	0.0
9118	7569	351	0.0
9118	7569	353	0.0
9118	7569	355	0.0
9118	7569	357	0.0
9118	7569	359	0.0
9118	7569	361	0.0
9118	7569	363	0.0
9118	7569	365	0.0
9118	7569	367	0.0
9118	7569	369	0.0
9118	7569	371	0.0
9118	7569	373	0.0
9118	7569	375	0.0
9118	7569	377	0.0
9118	7569	379	0.0
9118	7569	381	0.0
9118	7569	383	0.0
9118	7569	385	0.0
9118	7569	387	0.0
9118	7569	389	0.0
9118	7569	391	0.0
9118	7569	393	0.0
9118	7569	395	0.0
9118	7569	397	0.0
9118	7569	399	0.0
9118	7569	401	0.0
9118	7569	403	0.0
9118	7569	405	0.0
9118	7569	407	0.0
9118	7569	409	0.0
9118	7569	411	0.0
9118	7569	413	0.0
9118	7569	415	0.0
9118	7569	417	0.0
9118	7569	419	0.0
9118	7569	421	0.0
9118	7569	423	0.0
9118	7569	425	0.0
9118	7569	427	0.0
9118	7569	429	0.0
9118	7569	431	0.0
9118	7569	433	0.0
9118	7569	435	0.0
9118	7569	437	0.0
9118	7569	439	0.0
9118	7569	441	0.0
9118	7569	443	0.0
9118	7569	445	0.0
9118	7569	447	0.0
9118	7569	449	0.0
9118	7569	451	0.0
9118	7569	453	0.0
9118	7569	455	0.0
9118	7569	457	0.0
9118	7569	459	0.0
9118	7569	461	0.0
9118	7569	463	0.0
9118	7569	465	0.0
9118	7569	467	0.0
9118	7569	469	0.0
9118	7569	471	0.0
9118	7569	473	0.0
9118	7569	475	0.0
9118	7569	477	0.0
9118	7569	479	0.0
9118	7569	481	0.0
9118	7569	483	0.0
9118	7569	485	0.0
9118	7569	487	0.0
9118	7569	489	0.0
9118	7569	491	0.0
9118	7569	493	0.0
9118	7569	495	0.0
9118	7569	497	0.0
9118	7569	499	0.0
9118	7569	501	0.0
9118	7569	503	0.0
9118	7569	505	0.0
9118	7569	507	0.0
9118	7569	509	0.0
9118	7569	511	0.0
9118	7569	513	0.0
9118	7569	515	0.0
9118	7569	517	0.0
9118	7569	519	0.0
9118	7569	521	0.0
9118	7569	523	0.0
9118	7569	525	0.0
9118	7569	527	0.0
9118	7569	529	0.0
9118	7569	531	0.0
9118	7569	533	0.0
9118	7569	535	0.0
9118	7569	537	0.0
9118	7569	539	0.0
9118	7569	541	0.0
9118	7569	543	0.0
9118	7569	545	0.0
9118	7569	547	0.0
9118	7569	549	0.0
9118	7569	551	0.0
9118	7569	553	0.0
9118	7569	555	0.0
9118	7569	557	0.0
9118	7569	559	0.0
9118	7569	561	0.0
9118	7569	563	0.0
9118	7569	565	0.0
9118	7569	567	0.0
9118	7569	569	0.0
9118	7569	571	0.0
9118	7569	573	0.0
9118	7569	575	0.0
9118	7569	577	0.0
9118	7569	579	0.0
9118	7569	581	0.0
9118	7569	583	0.0
9118	7569	585	0.0
9118	7569	587	0.0
9118	7569	589	0.0
9118	7569	591	0.0
9118	7569	593	0.0
9118	7569	595	0.0
9118	7569	597	0.0
9118	7569	599	0.0
9118	7569	601	0.0
9118	7569	603	0.0
9118	7569	605	0.0
9118	7569	607	0.0
9118	7569	609	0.0
9118	7569	611	0.0
9118	7569	613	0.0
9118	7569	615	0.0
9118	7569	617	0.0
9118	7569	619	0.0
9118	7569	621	0.0
9118	7569	623	0.0
9118	7569	625	0.0
9118	7569	627	0.0
9118	7569	629	0.0
9118	7569	631	0.0
9118	7569	633	0.0
9118	7569	635	0.0
9118	7569	637	0.0
9118	7569	639	0.0
9118	7569	641	0.0
9118	7569	643	0.0
9118	7569	645	0.0
9118	7569	647	0.0
9118	7569	649	0.0
9118	7569	651	0.0
9118	7569	653	0.0
9118	7569	655	0.0
9118	7569	657	0.0
9118	7569	659	0.0
9118	7569	661	0.0
9118	7569	663	0.0
9118	7569	665	0.0
9118	7569	667	0.0
9118	7569	669	0.0
9118	7569	671	0.0
9118	7569	673	0.0
9118	7569	675	0.0
9118	7569	677	0.0
9118	7569	679	0.0
9118	7569	681	0.0
9118	7569	683	0.0
9118	7569	685	0.0
9118	7569	687	0.0
9118	7569	689	0.0
9118	7569	691	0.0
9118	7569	693	0.0
9118	7569	695	0.0
9118	7569	697	0.0
9118	7569	699	0.0
9118	7569	701	0.0
9118	7569	703	0.0
9118	7569	705	0.0
9118	7569	707	0.0
9118	7569	709	0.0
9118	7569	711	0.0
9118	7569	713	0.0
9118	7569	715	0.0
9118	7569	717	0.0
9118	7569	719	0.0
9118	7569	721	0.0
9118	7569	723	0.0
9118	7569	725	0.0
9118	7569	727	0.0
9118	7569	729	0.0
9118	7569	731	0.0
9118	7569	733	0.0
9118	7569	735	0.0
9118	7569	737	0.0
9118	7569	739	0.0
9118	7569	741	0.0
9118	7569	743	0.0
9118	7569	745	0.0
9118	7569	747	0.0
9118	7569	749	0.0
9118	7569	751	0.0
9118	7569	753	0.0
9118	7569	755	0.0
9118	7569	757	0.0
9118	7569	759	0.0
9118	7569	761	0.0
9118	7569	763	0.0
9118	7569	765	0.0
9118	7569	767	0.0
9118	7569	769	0.0
9118	7569	771	0.0
9118	7569	773	0.0
9118	7569	775	0.0
9118	7569	777	0.0
9118	7569	779	0.0
9118	7569	781	0.0
9118	7569	783	0.0
9118	7569	785	0.0
9118	7569	787	0.0
9118	7569	789	0.0
9118	7569	791	0.0
9118	7569	793	0.0
9118	7569	795	0.0
9118	7569	797	0.0
9118	7569	799	0.0
9118	7569	801	0.0
9118	7569	803	0.0
9118	7569	805	0.0
9118	7569	807	0.0
9118	7569	809	0.0
9118	7569	811	0.0
